gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사568488,"71.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.003,2259.168,26.076,0.000000000000000,,,,,127.011577177707196,37.537961996573770
다사529498,"414.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103071",청파동,"45","11170555",0.017,8959.339,37.570,0.000000000000000,,,,,126.967369913922923,37.546784378044102
다사533505,"51.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103053",남영동,"35","11170530",0.005,2023.876,32.395,0.000000000000000,,,,,126.971853424138118,37.553113960764477
다사521487,"206.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103057",원효로2동,"36","11170570",0.011,4039.737,17.072,0.000000000000000,,,,,126.958071483787620,37.536504473043891
다사521487,"206.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103059",용문동,"38","11170590",0.013,2612.283,7.800,0.000000000000000,,,,,126.958433183093078,37.536877772189719
다사557488,"14.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103074",한남동,"48","11170685",0.001,753.056,8.692,1.000000000000000,152.730000,672.000000,1.000000,961333.333000,126.999126504821007,37.537909843319611
다사515482,"239.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103057",원효로2동,"36","11170570",0.013,4774.235,20.176,0.000000000000000,,,,,126.951627478795402,37.532290719167939
다사549485,"223.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103065",이태원1동,"41","11170650",0.026,8387.681,65.910,0.000000000000000,,,,,126.990093116623086,37.535164757176830
다사549485,"223.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103066",이태원2동,"42","11170660",0.022,5730.486,33.858,0.000000000000000,,,,,126.989551492155954,37.535561832794947
다사536502,"124.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103051",후암동,"33","11170510",0.006,1941.069,4.764,0.000000000000000,,,,,126.975571667673066,37.550378235288186
다사536502,"124.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103053",남영동,"35","11170530",0.012,4857.302,77.748,0.000000000000000,,,,,126.975075200825430,37.550455097399514
다사521474,"6.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103064",이촌2동,"40","11170640",0.001,167.461,2.276,0.000000000000000,,,,,126.957943118198841,37.524680687024869
다사521474,"6.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103073",한강로동,"47","11170625",0.000,0.000,0.000,0.000000000000000,,,,,126.958472170900109,37.525112992802349
다사551489,"286.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103066",이태원2동,"42","11170660",0.028,7293.346,43.092,0.000000000000000,,,,,126.992329131582082,37.538782168160459
다사525489,"114.00",용산구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 용산구_202204/용산구.shp,"1103058",효창동,"37","11170580",0.007,1611.360,4.459,0.000000000000000,,,,,126.962983868510037,37.538916034144499
