gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사500500,"341.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114063",신수동,"210","11440630",0.014,5995.411,29.596,0.000000000000000,,,,,126.934528233951696,37.548434363947251
다사458533,"72.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114074",상암동,"218","11440740",0.002,2285.500,23.870,0.000000000000000,,,,,126.886739688618903,37.577940171584785
다사482504,"508.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.016,28512.542,174.896,0.000000000000000,,,,,126.914123612005341,37.551940269344612
다사525511,"89.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1102068",중림동,"27","11140680",0.006,1360.918,7.086,0.000000000000000,,,,,126.962798082240042,37.558541690886294
다사525511,"89.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114077",공덕동,"221","11440565",0.002,1880.248,7.606,0.000000000000000,,,,,126.962532141951158,37.558141228446509
다사512496,"772.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114061",염리동,"209","11440610",0.045,11724.590,38.385,4.000000000000000,217.180000,1615.000000,33.000000,2698666.668000,126.948043017732658,37.544747584726579
다사512496,"772.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114078",아현동,"222","11440555",0.024,14657.682,88.680,0.000000000000000,,,,,126.948290411210905,37.545122806888394
다사496498,"446.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114076",서강동,"220","11440655",0.016,10099.840,51.408,0.000000000000000,,,,,126.930013862410831,37.546609962520485
다사480521,"292.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114073",성산2동,"217","11440730",0.007,5977.724,45.990,0.000000000000000,,,,,126.911739010442375,37.567251281716295
다사486511,"42.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.001,1782.034,10.931,0.000000000000000,,,,,126.918196256392207,37.557996510779880
다사486511,"42.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114071",연남동,"215","11440710",0.002,902.898,2.564,0.000000000000000,,,,,126.918659946280343,37.558310461243657
다사482519,"418.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.018,9407.902,36.486,0.000000000000000,,,,,126.914017742823233,37.565459925856494
다사488518,"312.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114071",연남동,"215","11440710",0.016,7223.183,20.512,1.000000000000000,183.340000,483.000000,514.000000,516000.000000,126.920818398395951,37.564592140454117
다사493507,"126.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.004,7128.135,43.724,0.000000000000000,,,,,126.926555727292538,37.554705343563157
다사491507,"62.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.002,3564.068,21.862,3.000000000000000,299.720000,253.000000,232.000000,1422000.000000,126.924291491142654,37.554694324813475
