gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사521431,"106.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121057",행운동,"322","11620575",0.003,1661.438,7.716,0.000000000000000,,,,,126.958707605022909,37.486143531192347
다사522422,"72.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121057",행운동,"322","11620575",0.002,1107.625,5.144,0.000000000000000,,,,,126.960164534449021,37.478568050701043
다사522422,"72.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.003,1662.097,9.747,2.000000000000000,101.240000,192.000000,132.000000,1242666.666000,126.959884813448554,37.478169511032263
다사524416,"483.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.022,12188.708,71.478,0.000000000000000,,,,,126.961868849302903,37.472895866703979
다사524416,"483.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121062",인헌동,"325","11620625",0.016,9588.858,31.856,0.000000000000000,,,,,126.962417859240645,37.472828141089259
다사505412,"581.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.022,16881.412,100.056,0.000000000000000,,,,,126.940780397785545,37.469144978372832
다사479425,"163.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121072",조원동,"333","11620725",0.008,5357.155,18.576,0.000000000000000,,,,,126.910792083965518,37.481154665831255
다사479425,"163.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121083",미성동,"340","11620765",0.005,2504.462,10.135,0.000000000000000,,,,,126.911289124968377,37.480717526782861
다사494412,"167.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121082",삼성동,"339","11620745",0.007,3333.579,13.601,0.000000000000000,,,,,126.928341290665870,37.469085454033710
다사482417,"1215.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121083",미성동,"340","11620765",0.034,17030.343,68.918,0.000000000000000,,,,,126.914736260257939,37.473525644677302
